,uId,storeId,action,eventTime
56524,9106,2,galleryScroll,221.62016594308983
56525,9107,1,serverInit,221.63137536505275
56526,9108,1,serverInit,221.64015426677918
56527,9109,1,serverInit,221.6512928602482
56528,9109,1,viewAppPage,221.65138779074772
56529,9109,1,rmd,221.6516775716668
56530,9109,1,galleryScroll,221.65214539730894
56531,9109,1,galleryScroll,221.65288639243758
56532,9109,1,galleryScroll,221.65319872833288
56533,9109,1,galleryScroll,221.65347154236153
56534,9109,1,appPageScroll,221.65350573087613
56535,9109,1,appPageScroll,221.65409189499908
56536,9109,1,appRedirect,221.65414852217287
56537,9110,2,serverInit,221.73236425653187
56538,9110,2,viewAppPage,221.73248040754453
56539,9110,2,appPageScroll,221.73351222961796
56540,9110,2,appPageScroll,221.73363081251378
56541,9110,2,galleryScroll,221.73384696238332
56542,9110,2,galleryScroll,221.73392534172413
56543,9110,2,galleryScroll,221.73425294001882
56544,9111,1,serverInit,221.74933873269396
56545,9111,1,viewAppPage,221.74970974520818
56546,9111,1,galleryScroll,221.7510302904075
56547,9111,1,galleryScroll,221.7510567725422
56548,9111,1,galleryScroll,221.75132331318576
56549,9111,1,galleryScroll,221.75223324108734
56550,9111,1,appRedirect,221.75250737546517
56551,9112,2,serverInit,221.77139510981692
56552,9112,2,viewAppPage,221.77140454959476
56553,9112,2,galleryScroll,221.77265229878498
56554,9113,1,serverInit,221.77783208885478
56555,9113,1,viewAppPage,221.77853428334313
56556,9113,1,galleryScroll,221.7792618710946
56557,9113,1,galleryScroll,221.77926274123243
56558,9113,1,galleryScroll,221.77941536762143
56559,9113,1,galleryScroll,221.77948751543965
56560,9113,1,galleryScroll,221.779704322201
56561,9113,1,appPageScroll,221.77989204861768
56562,9113,1,appPageScroll,221.78008813279737
56563,9113,1,appPageScroll,221.78014861599226
56564,9113,1,appRedirect,221.78064050902657
56565,9114,0,serverInit,221.78697352432195
56566,9114,0,viewAppPage,221.7876433227578
56567,9114,0,galleryScroll,221.7880581418373
56568,9114,0,galleryScroll,221.78817728768774
56569,9114,0,galleryScroll,221.7882295864155
56570,9114,0,appRedirect,221.78842346273697
56571,9115,1,serverInit,221.81722825570478
56572,9115,1,viewAppPage,221.81740288137087
56573,9115,1,galleryScroll,221.81984240007773
56574,9115,1,galleryScroll,221.81993358837389
56575,9115,1,galleryScroll,221.82003956810294
56576,9116,0,serverInit,221.83216073304303
56577,9116,0,viewAppPage,221.83220511691135
56578,9116,0,galleryScroll,221.83231125787918
56579,9116,0,galleryScroll,221.83242903735143
56580,9117,2,serverInit,221.84873100379554
56581,9117,2,viewAppPage,221.84894045404704
56582,9117,2,galleryScroll,221.84901372989216
56583,9117,2,galleryScroll,221.84931697974764
56584,9117,2,galleryScroll,221.8498674541746
56585,9117,2,galleryScroll,221.85007340208745
56586,9117,2,rmd,221.85029243497726
56587,9118,1,serverInit,221.86664251765447
56588,9118,1,viewAppPage,221.8667943226461
56594,9119,1,serverInit,221.8676373845242
56595,9119,1,viewAppPage,221.86815605571223
56589,9118,1,galleryScroll,221.86817872657582
56590,9118,1,galleryScroll,221.86830256375086
56596,9119,1,appRedirect,221.86836218259472
56591,9118,1,galleryScroll,221.8684149031581
56592,9118,1,galleryScroll,221.86859315894478
56593,9118,1,galleryScroll,221.86872419276094
56597,9120,1,serverInit,221.89073830350887
56598,9121,0,serverInit,221.98030498362243
56599,9121,0,viewAppPage,221.98052147070916
56600,9121,0,galleryScroll,221.98063691273643
56601,9121,0,galleryScroll,221.9808989293414
56602,9121,0,galleryScroll,221.98098825378443
56603,9121,0,galleryScroll,221.98101676573967
56604,9122,0,serverInit,222.05865671843972
56605,9122,0,viewAppPage,222.05884204542494
56606,9122,0,appPageScroll,222.0607670706878
56607,9122,0,appPageScroll,222.0611695884738
56608,9122,0,appPageScroll,222.06149832164098
56609,9122,0,openReviews,222.06160277205174
56610,9122,0,galleryScroll,222.06394829069387
56611,9122,0,galleryScroll,222.06399475895313
56612,9122,0,galleryScroll,222.06406181092387
56613,9122,0,galleryScroll,222.06412495068568
56614,9123,1,serverInit,222.06502016225176
56615,9123,1,viewAppPage,222.06505562074472
56616,9123,1,appRedirect,222.0655628911132
56617,9124,2,serverInit,222.07490624329805
56618,9124,2,viewAppPage,222.07495488576933
56619,9124,2,galleryScroll,222.0751320175954
56620,9125,1,serverInit,222.14617228421096
56621,9125,1,viewAppPage,222.14640150934662
56622,9125,1,galleryScroll,222.14788761390054
56623,9125,1,galleryScroll,222.14811543212565
56624,9125,1,galleryScroll,222.14837621257095
56625,9125,1,galleryScroll,222.14896048025358
56626,9125,1,galleryScroll,222.149861345092
56627,9126,2,serverInit,222.15599088445677
56628,9126,2,viewAppPage,222.15626103698366
56629,9127,2,serverInit,222.16402594991368
56630,9127,2,viewAppPage,222.16430483764353
56631,9127,2,galleryScroll,222.1646523932463
56632,9127,2,galleryScroll,222.16470440331634
56633,9128,0,serverInit,222.179487753708
56634,9128,0,viewAppPage,222.1795346743258
56635,9129,0,serverInit,222.219253582486
56636,9129,0,viewAppPage,222.21965293342558
56637,9129,0,appRedirect,222.22037408509067
56638,9130,2,serverInit,222.2460981601201
56639,9130,2,viewAppPage,222.24641586725303
56640,9130,2,galleryScroll,222.246833557544
56641,9130,2,galleryScroll,222.24684376052167
56642,9130,2,galleryScroll,222.2471563794309
56643,9131,0,serverInit,222.30646673198208
56644,9131,0,viewAppPage,222.30650705483674
56645,9132,2,serverInit,222.32723217098922
56646,9132,2,viewAppPage,222.3273571499774
56647,9133,1,serverInit,222.35114198915178
56648,9133,1,viewAppPage,222.35119496322133
56649,9133,1,galleryScroll,222.35227734395315
56650,9133,1,galleryScroll,222.3524542744147
56651,9133,1,galleryScroll,222.35245826103403
56652,9133,1,galleryScroll,222.35249277383744
56653,9133,1,galleryScroll,222.35368824171533
56654,9133,1,galleryScroll,222.3541508292605
56655,9133,1,galleryScroll,222.3543200951183
56656,9133,1,galleryScroll,222.35517842312504
56657,9133,1,galleryScroll,222.3552274603137
56658,9133,1,galleryScroll,222.35574649934404
56659,9134,2,serverInit,222.40307934625767
56660,9134,2,viewAppPage,222.4040471522078
56661,9134,2,galleryScroll,222.4047845139656
56662,9134,2,galleryScroll,222.40483317931066
56663,9134,2,galleryScroll,222.40562547766186
56664,9134,2,galleryScroll,222.40643843726085
56665,9135,2,serverInit,222.42564290637065
56666,9135,2,viewAppPage,222.42581238485198
56667,9135,2,appPageScroll,222.4262467772253
56668,9135,2,appPageScroll,222.42631794367702
56669,9135,2,appRedirect,222.42666917233277
56670,9136,2,serverInit,222.42881171418094
56671,9136,2,viewAppPage,222.42899435890646
56672,9136,2,appPageScroll,222.42901383980944
56673,9136,2,appPageScroll,222.42987574745507
56674,9136,2,appPageScroll,222.43012391141545
56675,9136,2,appPageScroll,222.4302210241182
56676,9137,0,serverInit,222.4521164324674
56677,9137,0,viewAppPage,222.45216081667476
56678,9137,0,galleryScroll,222.4553161384612
56679,9137,0,galleryScroll,222.45574014549013
56680,9137,0,galleryScroll,222.45615809098865
56681,9138,1,serverInit,222.52924090320798
56682,9138,1,viewAppPage,222.5297097147569
56683,9138,1,galleryScroll,222.53204660309441
56684,9138,1,galleryScroll,222.53230022008114
56685,9138,1,galleryScroll,222.5331616402297
56686,9138,1,galleryScroll,222.53360522818372
56687,9138,1,galleryScroll,222.53366222642046
56688,9138,1,galleryScroll,222.53403745985
56689,9138,1,galleryScroll,222.53409800709252
56690,9138,1,galleryScroll,222.5346057444914
56691,9138,1,galleryScroll,222.53498313418663
56692,9138,1,galleryScroll,222.53683189456265
56693,9139,2,serverInit,222.5685388608005
56697,9140,1,serverInit,222.56858130685308
56694,9139,2,viewAppPage,222.56859344097288
56698,9140,1,viewAppPage,222.56865404603576
56695,9139,2,galleryScroll,222.5687105504045
56699,9140,1,appRedirect,222.56885887638134
56696,9139,2,galleryScroll,222.56910762235069
56700,9141,2,serverInit,222.57481521158448
56701,9141,2,viewAppPage,222.5753295141287
56702,9141,2,galleryScroll,222.5756804328915
56703,9141,2,galleryScroll,222.5760926758159
56704,9141,2,galleryScroll,222.57682849323106
56705,9142,1,serverInit,222.57738784066453
56706,9142,1,viewAppPage,222.5778696195384
56707,9142,1,appPageScroll,222.5785486922794
56708,9142,1,galleryScroll,222.5786036215585
56709,9142,1,galleryScroll,222.57920530190182
56710,9142,1,galleryScroll,222.57925921573198
56711,9142,1,galleryScroll,222.57959468666618
56712,9142,1,galleryScroll,222.57967216368226
56713,9142,1,appRedirect,222.58005413664185
56714,9143,2,serverInit,222.597069560172
56715,9143,2,viewAppPage,222.597304330199
56716,9143,2,galleryScroll,222.59860193669002
56717,9143,2,galleryScroll,222.59876508201526
56718,9144,1,serverInit,222.67099079851138
56719,9144,1,viewAppPage,222.67126783574514
56720,9144,1,galleryScroll,222.67198726590723
56721,9144,1,galleryScroll,222.6722559599852
56722,9144,1,galleryScroll,222.67286518605994
56723,9144,1,galleryScroll,222.67315961329152
56724,9144,1,galleryScroll,222.6732854270109
56725,9144,1,galleryScroll,222.67343537958206
56726,9145,2,serverInit,222.7185871798471
56727,9145,2,viewAppPage,222.71873829551714
56728,9145,2,galleryScroll,222.71932147130548
56729,9145,2,galleryScroll,222.720509403127
56730,9145,2,galleryScroll,222.72103613177057
56731,9146,2,serverInit,222.72405850314988
56732,9146,2,viewAppPage,222.7242718127523
56733,9146,2,galleryScroll,222.7245017983645
56734,9146,2,galleryScroll,222.7246709825144
56735,9146,2,galleryScroll,222.72600601032818
56736,9146,2,galleryScroll,222.7263052450123
56737,9146,2,galleryScroll,222.72638236860288
56738,9146,2,galleryScroll,222.72647413881595
56739,9147,2,serverInit,222.9105520626621
56740,9147,2,viewAppPage,222.91057423531444
56741,9147,2,galleryScroll,222.9114413482246
56742,9147,2,galleryScroll,222.9117747606564
56743,9147,2,galleryScroll,222.91191016968745
56744,9147,2,appPageScroll,222.91197359461793
56745,9147,2,appPageScroll,222.91212944941918
56746,9147,2,appPageScroll,222.9121897833655
56747,9148,2,serverInit,222.95808895606186
56748,9148,2,viewAppPage,222.95827087752502
56749,9148,2,galleryScroll,222.9589355091441
56750,9148,2,galleryScroll,222.95946586972013
56751,9148,2,galleryScroll,222.95946871265954
56752,9149,1,serverInit,222.9930655073166
56753,9149,1,viewAppPage,222.9943107617243
56754,9149,1,galleryScroll,222.9963361732822
56755,9149,1,galleryScroll,222.9964603376184
56756,9149,1,galleryScroll,222.99697974197082
56757,9149,1,galleryScroll,222.9971907980852
56758,9149,1,appRedirect,222.9972043007886
56759,9150,2,serverInit,223.0047398468168
56760,9150,2,viewAppPage,223.0049495398265
56761,9150,2,galleryScroll,223.0058063295098
56762,9150,2,galleryScroll,223.00632341545202
56763,9150,2,appRedirect,223.00637543583912
56764,9151,0,serverInit,223.0422108614488
56765,9151,0,viewAppPage,223.04229313493835
56766,9151,0,appRedirect,223.0427615383283
56767,9152,0,serverInit,223.08145025373145
56768,9152,0,viewAppPage,223.08146555012445
56769,9152,0,appPageScroll,223.08185671521102
56770,9152,0,appPageScroll,223.08222851105995
56771,9152,0,galleryScroll,223.08249696688242
56772,9152,0,galleryScroll,223.0841900543435
56773,9152,0,galleryScroll,223.0845111891807
56774,9153,1,serverInit,223.10287047453
56775,9153,1,viewAppPage,223.1033121836672
56776,9153,1,appRedirect,223.1033950372223
56777,9154,2,serverInit,223.26255290987623
56778,9154,2,viewAppPage,223.26257751932937
56779,9154,2,appRedirect,223.26326689313035
56780,9155,1,serverInit,223.41556674667746
56781,9155,1,viewAppPage,223.41581123953216
56782,9155,1,galleryScroll,223.4162543534156
56783,9155,1,appRedirect,223.4166613212008
56784,9156,1,serverInit,223.42972107531045
56785,9156,1,viewAppPage,223.43030353599264
56786,9156,1,galleryScroll,223.43103471970818
56787,9156,1,galleryScroll,223.4318963344799
56788,9156,1,galleryScroll,223.43196240598064
56789,9156,1,galleryScroll,223.4319770656568
56790,9156,1,galleryScroll,223.4321871435098
56791,9156,1,galleryScroll,223.4322654605852
56792,9156,1,galleryScroll,223.43270180799655
56793,9156,1,appPageScroll,223.43300680519962
56794,9156,1,appPageScroll,223.43303600487397
56795,9156,1,appPageScroll,223.43351060720192
56796,9156,1,appPageScroll,223.43353700799156
56797,9156,1,appPageScroll,223.43403595132983
56798,9156,1,appPageScroll,223.43433133873077
56799,9156,1,appRedirect,223.4343886340628
56800,9157,2,serverInit,223.57408888865854
56801,9157,2,viewAppPage,223.57409938807731
56802,9157,2,appPageScroll,223.57601609309958
56803,9157,2,appPageScroll,223.5760894489538
56804,9157,2,appPageScroll,223.57723820368992
56805,9157,2,galleryScroll,223.57756787665244
56806,9157,2,galleryScroll,223.57770565980815
56807,9157,2,galleryScroll,223.57791124597074
56808,9157,2,galleryScroll,223.57804670667548
56809,9157,2,appRedirect,223.57853200479096
56810,9158,0,serverInit,223.63923705218443
56811,9158,0,viewAppPage,223.63936154135268
56812,9158,0,appRedirect,223.63942733972846
56813,9159,1,serverInit,223.65550588620818
56814,9159,1,viewAppPage,223.65586732192875
56815,9159,1,galleryScroll,223.659367079437
56816,9159,1,galleryScroll,223.65956537593672
56817,9159,1,galleryScroll,223.66029635034312
56818,9159,1,galleryScroll,223.6608121524264
56819,9159,1,galleryScroll,223.6608496339901
56820,9159,1,galleryScroll,223.6610002867957
56821,9159,1,galleryScroll,223.66149457379052
56822,9159,1,galleryScroll,223.66156247416893
56823,9159,1,galleryScroll,223.66240152642274
56824,9159,1,galleryScroll,223.6629579117715
56825,9160,0,serverInit,223.67099213560113
56826,9160,0,viewAppPage,223.67145998310014
56827,9161,1,serverInit,223.78753743504805
56828,9161,1,viewAppPage,223.78824316622007
56829,9161,1,galleryScroll,223.78853813861892
56830,9161,1,galleryScroll,223.78915007273773
56831,9161,1,galleryScroll,223.78975874398083
56832,9161,1,galleryScroll,223.79149211169587
56833,9161,1,galleryScroll,223.79154381334965
56834,9162,0,serverInit,224.053245757859
56835,9163,2,serverInit,224.09393697003293
56836,9163,2,viewAppPage,224.09399782125806
56837,9163,2,appPageScroll,224.09518873940965
56838,9163,2,appPageScroll,224.09552297419913
56839,9163,2,appPageScroll,224.09556175902193
56840,9163,2,appPageScroll,224.09571514902467
56841,9163,2,galleryScroll,224.095989858385
56842,9163,2,galleryScroll,224.09602722869937
56843,9163,2,galleryScroll,224.09608054483505
56844,9164,1,serverInit,224.09716094836403
56845,9165,1,serverInit,224.13330850909807
56846,9165,1,viewAppPage,224.13376331739536
56847,9166,2,serverInit,224.15091466335585
56848,9166,2,viewAppPage,224.15098191651256
56849,9166,2,galleryScroll,224.15125643448718
56850,9166,2,galleryScroll,224.15146269552042
56851,9166,2,galleryScroll,224.15198729174116
56852,9166,2,galleryScroll,224.1521003798866
56853,9167,2,serverInit,224.22750349757575
56854,9167,2,viewAppPage,224.228181029498
56855,9167,2,galleryScroll,224.23074488173535
56856,9167,2,galleryScroll,224.23074905803776
56857,9167,2,galleryScroll,224.23076018535053
56858,9167,2,galleryScroll,224.23106342602628
56859,9167,2,galleryScroll,224.23111788632855
56860,9167,2,galleryScroll,224.23127998730868
56861,9167,2,galleryScroll,224.23188783554454
56862,9167,2,galleryScroll,224.23215524417807
56863,9167,2,galleryScroll,224.23229669989212
56864,9167,2,galleryScroll,224.23288491753473
56865,9167,2,galleryScroll,224.23475932890545
56866,9167,2,galleryScroll,224.23477016666052
56867,9167,2,galleryScroll,224.2351108741132
56868,9167,2,galleryScroll,224.2359963639044
56869,9167,2,galleryScroll,224.23674539725062
56870,9167,2,galleryScroll,224.2372955392601
56871,9167,2,appPageScroll,224.23812323603394
56872,9167,2,appPageScroll,224.23948487558016
56873,9167,2,appPageScroll,224.23984300874127
56874,9167,2,appPageScroll,224.2402730597144
56875,9168,2,serverInit,224.3332739502498
56876,9168,2,viewAppPage,224.33327996973796
56877,9168,2,galleryScroll,224.33565344856765
56878,9168,2,galleryScroll,224.33569944400003
56879,9169,1,serverInit,224.41714269432583
56880,9169,1,viewAppPage,224.4174415627465
56881,9169,1,appRedirect,224.4201515175164
56882,9170,2,serverInit,224.4744839584145
56883,9171,2,serverInit,224.67605428226892
56884,9171,2,viewAppPage,224.67659257945974
56885,9171,2,galleryScroll,224.67964847938342
56886,9171,2,galleryScroll,224.6800213359831
56887,9171,2,galleryScroll,224.68010421544224
56888,9171,2,galleryScroll,224.68044052876442
56889,9171,2,galleryScroll,224.68055669408295
56890,9171,2,appRedirect,224.68155497219294
56891,9172,1,serverInit,224.7019140939021
56892,9172,1,viewAppPage,224.70205470793275
56893,9172,1,appPageScroll,224.70210974865867
56894,9172,1,appPageScroll,224.70250190005018
56895,9172,1,appPageScroll,224.70261784455982
56896,9172,1,appPageScroll,224.70284833337567
56897,9172,1,galleryScroll,224.70286359638018
56898,9172,1,openReviews,224.70289921165454
56899,9172,1,appRedirect,224.70730800634556
56900,9173,0,serverInit,224.71324691113077
56901,9173,0,viewAppPage,224.7141553755303
56902,9173,0,appRedirect,224.71508816355401
56903,9174,2,serverInit,224.75324542154567
56904,9174,2,viewAppPage,224.75333319431167
56905,9175,2,serverInit,224.76737109533198
56906,9175,2,viewAppPage,224.7675539673655
56907,9176,1,serverInit,224.91147883561936
56908,9176,1,viewAppPage,224.91187762009275
56909,9176,1,galleryScroll,224.91188612806798
56910,9176,1,galleryScroll,224.91202171939855
56911,9176,1,galleryScroll,224.9132976809361
56912,9176,1,appPageScroll,224.91332395044495
56913,9176,1,appPageScroll,224.91386151295407
56914,9177,1,serverInit,224.92843061395658
56915,9177,1,viewAppPage,224.92924794773378
56916,9177,1,appPageScroll,224.92969009295192
56917,9177,1,appPageScroll,224.93018033266927
56918,9177,1,rmd,224.93087996301566
56919,9177,1,galleryScroll,224.93105939555278
56920,9177,1,galleryScroll,224.93118490574835
56921,9177,1,galleryScroll,224.93159251076253
56922,9177,1,appRedirect,224.93189086628527
56923,9178,1,serverInit,224.95439495365636
56924,9178,1,viewAppPage,224.95455946458594
56925,9179,0,serverInit,224.95649699520973
56926,9179,0,viewAppPage,224.9570101977664
56927,9179,0,appPageScroll,224.95872407301056
56928,9179,0,appPageScroll,224.958792445376
56929,9179,0,galleryScroll,224.9588290696457
56930,9179,0,galleryScroll,224.9591015457559
56931,9179,0,galleryScroll,224.95910823359262
56932,9179,0,galleryScroll,224.95915069607162
56933,9179,0,appRedirect,224.95915589592732
56934,9180,1,serverInit,224.96268045758322
56935,9180,1,viewAppPage,224.96268379439906
56936,9180,1,galleryScroll,224.96374733277335
56937,9180,1,galleryScroll,224.96390041170503
56938,9180,1,galleryScroll,224.96456418190215
56939,9180,1,galleryScroll,224.96540834113918
56940,9180,1,galleryScroll,224.9655413914303
56941,9180,1,galleryScroll,224.96622664661191
56942,9180,1,galleryScroll,224.96623602711645
56943,9180,1,galleryScroll,224.96627188677385
56944,9180,1,galleryScroll,224.96637581879844
56945,9181,0,serverInit,225.01709564639324
56946,9182,0,serverInit,225.05212199218883
56947,9182,0,viewAppPage,225.05237769128829
56948,9182,0,galleryScroll,225.0525450523297
56949,9182,0,galleryScroll,225.05306611189422
56950,9182,0,galleryScroll,225.05348179500194
56951,9182,0,galleryScroll,225.05362215970877
56952,9182,0,appPageScroll,225.05491882950113
56953,9182,0,appPageScroll,225.05503084280497
56954,9183,1,serverInit,225.1853046570864
56955,9183,1,viewAppPage,225.18534430720857
56956,9183,1,galleryScroll,225.18676768312932
56957,9183,1,galleryScroll,225.1875391983535
56958,9183,1,galleryScroll,225.18756388176325
56959,9183,1,galleryScroll,225.18773634993042
56960,9184,0,serverInit,225.23355575035788
56961,9185,0,serverInit,225.2409101516273
56962,9185,0,viewAppPage,225.24094665995733
56963,9185,0,appRedirect,225.24181741789928
56964,9186,2,serverInit,225.243380783874
56965,9186,2,viewAppPage,225.24344915622316
56966,9186,2,galleryScroll,225.24447948027216
56967,9186,2,galleryScroll,225.2444853618605
56968,9186,2,galleryScroll,225.24450168700676
56969,9186,2,galleryScroll,225.24478944865112
56970,9186,2,galleryScroll,225.24542093940096
56971,9186,2,appRedirect,225.24569622064877
56972,9187,1,serverInit,225.24757437475057
56973,9187,1,viewAppPage,225.2476349516116
56974,9187,1,appPageScroll,225.24765912411291
56975,9187,1,galleryScroll,225.24827260777633
56976,9187,1,galleryScroll,225.24913340727207
56977,9187,1,galleryScroll,225.24935587574961
56978,9187,1,galleryScroll,225.2502092851841
56979,9187,1,galleryScroll,225.2502625373196
56980,9187,1,galleryScroll,225.251240246602
56981,9188,2,serverInit,225.25471379865547
56982,9188,2,viewAppPage,225.25512679213608
56983,9188,2,galleryScroll,225.2558328698009
56984,9188,2,galleryScroll,225.25592854007218
56985,9188,2,galleryScroll,225.25622668776185
56986,9188,2,galleryScroll,225.25628410980812
56987,9188,2,galleryScroll,225.25651763972436
56988,9188,2,galleryScroll,225.2567233875285
56989,9188,2,galleryScroll,225.25677664249747
56990,9188,2,galleryScroll,225.2570217825718
56991,9188,2,galleryScroll,225.2577416084335
56992,9188,2,galleryScroll,225.25833869424093
56993,9188,2,appRedirect,225.25844031692915
56994,9189,0,serverInit,225.29969548955108
56995,9189,0,viewAppPage,225.29970034937898
56996,9189,0,galleryScroll,225.29985745880236
56997,9189,0,galleryScroll,225.29986838250107
56998,9189,0,galleryScroll,225.30018875948628
56999,9189,0,galleryScroll,225.30041497903522
57000,9189,0,galleryScroll,225.3005181076347
57001,9189,0,galleryScroll,225.30054222437408
57002,9189,0,appPageScroll,225.3006407123717
57003,9189,0,appPageScroll,225.30066023076756
57004,9190,1,serverInit,225.31829588774974
57005,9190,1,viewAppPage,225.31837386181485
57006,9190,1,appPageScroll,225.31893605479064
57007,9190,1,appPageScroll,225.31898141247567
57008,9190,1,appPageScroll,225.31904137966276
57009,9190,1,galleryScroll,225.3190495540871
57010,9190,1,galleryScroll,225.31940549014948
57011,9191,0,serverInit,225.33325999342517
57012,9191,0,viewAppPage,225.33329908115843
57013,9191,0,galleryScroll,225.3343057082272
57014,9191,0,galleryScroll,225.33462647970126
57015,9191,0,galleryScroll,225.33471045863914
57016,9191,0,galleryScroll,225.33528833871026
57017,9191,0,galleryScroll,225.3353073479067
57018,9191,0,appRedirect,225.33535902009137
57019,9192,0,serverInit,225.45302081699742
57020,9192,0,viewAppPage,225.4534178754928
57021,9192,0,appPageScroll,225.45587934917432
57022,9192,0,galleryScroll,225.45615012983015
57023,9192,0,galleryScroll,225.45634612715466
57024,9192,0,galleryScroll,225.45641784910916
57025,9192,0,galleryScroll,225.45643232192896
57026,9192,0,appRedirect,225.4565337421577
57027,9193,1,serverInit,225.62648153783863
57028,9193,1,viewAppPage,225.62710616934433
57029,9193,1,galleryScroll,225.62730053689367
57030,9193,1,galleryScroll,225.6276750711611
57031,9193,1,galleryScroll,225.62793025905404
57032,9193,1,galleryScroll,225.62798272658358
57033,9193,1,galleryScroll,225.62831056254416
57034,9193,1,galleryScroll,225.62900635473272
57035,9193,1,galleryScroll,225.62941265283627
57036,9193,1,galleryScroll,225.6294844460158
57037,9193,1,galleryScroll,225.6296153899588
57038,9193,1,galleryScroll,225.62973706008907
57039,9194,0,serverInit,225.66392752301223
57040,9194,0,viewAppPage,225.66421200387032
57041,9194,0,galleryScroll,225.66459942491588
57042,9194,0,galleryScroll,225.66464769017674
57043,9194,0,galleryScroll,225.66477127401308
57044,9194,0,appRedirect,225.6662516217854
57045,9195,1,serverInit,225.7541564853047
57046,9195,1,viewAppPage,225.7544499088578
57047,9195,1,galleryScroll,225.75533970001635
57048,9195,1,galleryScroll,225.75666337735794
57049,9195,1,galleryScroll,225.75812074568688
57050,9195,1,galleryScroll,225.75823891463205
57051,9195,1,galleryScroll,225.75838566632024
57052,9195,1,galleryScroll,225.75879577874866
57053,9196,1,serverInit,225.86107477161426
57054,9196,1,viewAppPage,225.86127460430356
57055,9196,1,galleryScroll,225.86191910658343
57056,9196,1,galleryScroll,225.86192560895745
57057,9196,1,galleryScroll,225.86197212726736
57058,9196,1,galleryScroll,225.8622910799379
57059,9196,1,galleryScroll,225.86242996766111
57060,9197,1,serverInit,225.94023081587923
57061,9197,1,viewAppPage,225.94063991012797
57062,9197,1,appPageScroll,225.94115042172052
57063,9197,1,appPageScroll,225.94141128045953
57064,9197,1,galleryScroll,225.9415042143256
57065,9197,1,galleryScroll,225.94186851791505
57066,9198,1,serverInit,226.00803399161632
57067,9198,1,viewAppPage,226.00812874653218
57068,9198,1,galleryScroll,226.00914581342292
57069,9199,0,serverInit,226.16698498107795
57070,9199,0,viewAppPage,226.1671710456308
57071,9199,0,galleryScroll,226.16748848189863
57072,9199,0,galleryScroll,226.16763082657323
57073,9199,0,galleryScroll,226.16765878154038
57074,9199,0,galleryScroll,226.16775149841882
57075,9199,0,galleryScroll,226.16825224833818
57076,9199,0,appPageScroll,226.1689469013811
57077,9199,0,appPageScroll,226.169330047529
57078,9199,0,rmd,226.169489671009
57079,9200,2,serverInit,226.23873049403903
57080,9200,2,viewAppPage,226.23885237206548
57081,9200,2,galleryScroll,226.23954681698066
57082,9200,2,galleryScroll,226.23963245509663
57083,9200,2,galleryScroll,226.23966541712866
57084,9200,2,galleryScroll,226.2399887649744
57085,9200,2,galleryScroll,226.24014600651125
57086,9201,1,serverInit,226.31450173769
57087,9201,1,viewAppPage,226.3145454571721
57088,9201,1,galleryScroll,226.31567619929666
57089,9201,1,galleryScroll,226.31596265347702
57090,9201,1,appRedirect,226.31617030977148
57091,9202,2,serverInit,226.43512372329747
57092,9202,2,viewAppPage,226.43515564808362
57093,9202,2,galleryScroll,226.43644304000935
57094,9203,1,serverInit,226.4683201763739
57095,9203,1,viewAppPage,226.46835387053358
57096,9203,1,galleryScroll,226.4683761213136
57097,9203,1,galleryScroll,226.46923753925577
57098,9203,1,galleryScroll,226.46935584196794
57099,9203,1,galleryScroll,226.46936166084328
57100,9204,2,serverInit,226.604148187954
57101,9204,2,viewAppPage,226.60465454749811
57102,9204,2,galleryScroll,226.60467127418104
57103,9204,2,galleryScroll,226.60533940251838
57104,9204,2,appPageScroll,226.60600330214277
57105,9204,2,appPageScroll,226.60613489439902
57106,9204,2,appPageScroll,226.60642779406734
57107,9204,2,appPageScroll,226.60649795766943
57108,9204,2,appPageScroll,226.60675261114474
57109,9204,2,appPageScroll,226.6069144037991
57110,9204,2,appPageScroll,226.60823999568493
57111,9204,2,appPageScroll,226.60867073601537
57112,9204,2,appPageScroll,226.60916174806093
57113,9204,2,appPageScroll,226.60944255255632
57114,9204,2,appPageScroll,226.60972875150821
57115,9204,2,appPageScroll,226.6097877845473
57116,9204,2,appPageScroll,226.61050931553308
57117,9205,0,serverInit,227.01800261713447
57118,9205,0,viewAppPage,227.01823875270588
57119,9205,0,appRedirect,227.02322461816186
57120,9206,2,serverInit,227.11958162015065
57121,9206,2,viewAppPage,227.12018865789844
57122,9206,2,galleryScroll,227.1208674515312
57123,9206,2,galleryScroll,227.12140504045666
57124,9206,2,galleryScroll,227.12173705555193
57125,9206,2,appRedirect,227.12256444182458
57126,9207,0,serverInit,227.1291069543253
57127,9207,0,viewAppPage,227.12922765018212
57128,9207,0,appRedirect,227.13037525830757
57129,9208,0,serverInit,227.1732762818783
57130,9208,0,viewAppPage,227.1740567262988
57131,9208,0,galleryScroll,227.17450738821563
57132,9208,0,galleryScroll,227.17456743360754
57133,9209,2,serverInit,227.21777717162564
57134,9209,2,viewAppPage,227.21790500088426
57135,9209,2,galleryScroll,227.21928295275265
57136,9209,2,appRedirect,227.2202316616017
57137,9210,2,serverInit,227.2539580969492
57138,9210,2,viewAppPage,227.25405589557553
57139,9210,2,galleryScroll,227.2541018332547
57140,9210,2,galleryScroll,227.25413160384534
57141,9210,2,galleryScroll,227.25467680476788
57142,9210,2,galleryScroll,227.25488611704773
57143,9211,1,serverInit,227.36496524017494
